,name,fieldlabel
5915,Ny Medarberjder kompetancemodul,Brug af SAP eller tilsvarende programmer
5918,Ny Medarberjder kompetancemodul,Afdeling
5919,Ny Medarberjder kompetancemodul,Arbejdsfunktion
5920,Ny Medarberjder kompetancemodul,Arbejdstelefon
5921,Ny Medarberjder kompetancemodul,Telefonnummer
5922,Ny Medarberjder kompetancemodul,Arbejdsmail
5923,Ny Medarberjder kompetancemodul,Mailadresse
5924,Ny Medarberjder kompetancemodul,Lokalnummer
5925,Ny Medarberjder kompetancemodul,Fastnetnummer
5926,Ny Medarberjder kompetancemodul,Overordnet
5927,Ny Medarberjder kompetancemodul,Tidsbegrænset ansættelse
5928,Ny Medarberjder kompetancemodul,Ansættelse ophører
5930,Ny Medarberjder kompetancemodul,"Tiltrædelsesdato skal tilstræbes at være mindst tre dage efter ansættelsessamtale, så vi kan sikre den bedste opstart af ny medarbejder"
5931,Ny Medarberjder kompetancemodul,Tiltrædelsesdato
5932,Ny Medarberjder kompetancemodul,Begynd introforløb
5933,Ny Medarberjder kompetancemodul,Deadline for gennemførelse
5934,Ny Medarberjder kompetancemodul,Ansvarlig
5937,Ny Medarberjder kompetancemodul,Registreringsnummer
5938,Ny Medarberjder kompetancemodul,CPR.-Nummer
5939,Medarbejdere - Statborgerskab,Statsborgerskab
5940,Medarbejdere - Statborgerskab,Sortering
5941,Medarbejdere - Land,Land
5942,Registrer truckpåkørsel,Nummer
5943,Registrer truckpåkørsel,Dato for påkørsel
5944,Registrer truckpåkørsel,Ca. tidspunkt for påkørslen
5946,Registrer truckpåkørsel,Afdeling (hvor påkørslen skete)
5947,Registrer truckpåkørsel,Område
5949,Registrer truckpåkørsel,Beskriv påkørslen (Hvad skete der)
5950,Registrer truckpåkørsel,Skader
5951,Registrer truckpåkørsel,Hvem er orienteret?
5953,Registrer truckpåkørsel,5 x Hvorfor
5955,Registrer truckpåkørsel,Blank 20
5957,Registrer truckpåkørsel,Metode
5958,Registrer truckpåkørsel,Miljø
5959,Registrer truckpåkørsel,Mennesker
5960,Registrer truckpåkørsel,Måling
5961,Registrer truckpåkørsel,Maskiner
5962,Registrer truckpåkørsel,Materialer
5963,Registrer truckpåkørsel,Konklusion på analyse
5964,Registrer truckpåkørsel,Billeder af skader
5965,Registrer truckpåkørsel,Bemærkninger til skader
5966,Registrer truckpåkørsel,Blank 20
5967,Garveri - Udført rengøring,Uge
5968,Garveri - Udført rengøring,Udført af
5970,Garveri - Udført rengøring,Kalkkar (Ugentligt)
5971,Garveri - Udført rengøring,Påhæftning - Kædebane
5972,Garveri - Udført rengøring,Skarvemaskine
5973,Garveri - Udført rengøring,Transportbånd
5974,Garveri - Udført rengøring,Betjeningspaneler
5975,Garveri - Udført rengøring,Gulvarealer
5976,Garveri - Udført rengøring,Smøring af maskiner
5977,Garveri - Udført rengøring,Hårfilter 1
5978,Garveri - Udført rengøring,Hårfilter 2
5979,Garveri - Udført rengøring,Hårfilter 3
5980,Garveri - Udført rengøring,Hårfilter 4
5981,Garveri - Udført rengøring,Bemærkninger
5982,Garveri - Udført rengøring,Kontrolleret af
5983,Garveri - Udført rengøring,Nummer
5984,Audit,Antal afvigelser
5985,Audit,Antal forbedringsforslag
5986,Audit,Er der afvigelser
5987,Audit,Er der forbedringsforslag?
5988,Audit,Afvigelse i henhold til?
5989,Audit,Karakter af afvigelse
5990,Auditafvigelser Hjælpetabel,#
5991,Auditafvigelser Hjælpetabel,Henvisning
5992,Audit,Accept af findings
5993,Audit,Korrigerende handlinger
5994,Auditobservationer,#
5995,Auditobservationer,Beskrivelse
5996,Audit,Observationer
5997,Audit,Frist til korrigerende handling
5998,Scan-Hide Lovliste,Navn
5999,Scan-Hide Lovliste,Retskilde
6000,Scan-Hide Lovliste,Vedrører
6001,Scan-Hide Lovliste,Overordnet emne
6002,Scan-Hide Lovliste,Nummer
6003,Scan-Hide Lovliste,Kilde
6004,Scan-Hide Lovliste,Granskes
6005,U - Lovliste hjælpetabel - B,B-Værdi
6006,O - Lovliste hjælpetabel - A,A-Værdi
6007,U - Lovliste hjælpetabel - B,Pegepind til A-Værdi
6008,Scan-Hide Lovliste,Obligatorisk
6009,Scan-Hide Lovliste,Relevant for:
6010,Scan-Hide Leverandører,Koncernaftale
6011,Scan-Hide Leverandører,Sidst evalueret
6013,Kundereklamation,Gadenavn
6014,Kundereklamation,Postnr
6015,Kundereklamation,By
6016,Kundereklamation,Telefonnummer
6017,Kundereklamation,E-mail
6018,Kundereklamation,Kontaktperson
6019,Kundereklamation,Kundens reference
6020,Kundereklamation,Behandles af
6022,Kundereklamation,Handling der førte til reklamationen
6023,Kundereklamation,Valgt løsning
6024,Kundereklamation,"Omkostning, kr"
6025,Kundereklamation,Reklamation opstået hos
6026,Kundereklamation,Årsag til reklamationen
6028,Kundereklamation,Send Information til
6030,Kundereklamation,Varenummer
6031,Kundereklamation,Varenavn
6032,Kundereklamation,Antal
6033,Kundereklamation,Enheder
6034,Kundereklamation,Batchnr
6035,Kundereklamation,Fejlkode
6036,Kundereklamation,Kundens fejlbeskrivelse
6037,Kundereklamation,Oprettet af
6038,Kundereklamation,Oprettet
6039,Kundereklamation,Vedhæft filer
6040,Kundereklamation,Nummer
6041,Afvigelse,Nummer
6042,Afvigelse,Oprettet
6043,Afvigelse,Oprettet af
6046,Afvigelse,Fejlkode
6047,Afvigelse,Vælg behandler
6048,Afvigelse,Beskrivelse af afvigelsen
6049,Afvigelse,Det har jeg gjort
6050,Afvigelse,Afvigelsen skete den
6051,Afvigelse,Vedhæft filer
6053,Afvigelse,Udført dato
6054,Afvigelse,Ansvarlig
6055,Afvigelse,Bemærkning
6061,Forbedringsforslag,Nummer
6062,Forbedringsforslag,Oprettet af
6063,Forbedringsforslag,Oprettet
6064,Forbedringsforslag,Evt. relateret Intern Audit nr.
6065,Forbedringsforslag,Afdeling
6066,Forbedringsforslag,Overskrift
6067,Forbedringsforslag,Forslag til forbedring / løsning
6068,Forbedringsforslag,Anslåede omkostninger (DKK)
6069,Forbedringsforslag,Faktiske omkostninger (DKK)
6070,Forbedringsforslag,Vælg beslutningstager
6071,Forbedringsforslag,Beslutning
6072,Forbedringsforslag,Beskrivelse af implementering
6073,Forbedringsforslag,Ansvarlig for implementering
6074,Forbedringsforslag,Deadline for implementering
6075,Forbedringsforslag,Implementeret dato
6076,Forbedringsforslag,Bemærkning
6077,Forbedringsforslag,Opfølgning foretaget
6078,Forbedringsforslag,Konklusion
6083,Audit,Nummer
6084,Audit,Oprettet af
6085,Audit,Oprettelsesdato
6086,Audit,Afdeling der skal auditeres
6087,Audit,Auditdato
6088,Audit,Ledende auditor
6089,Audit,Assisterende auditor
6090,Audit,Deltagere
6091,Audit,Auditresultat - resumé
6092,Audit,Send info til brugere
6093,Audit,Send info til brugergrupper
6094,Audit,Opfølgning foretaget
6095,Audit,Kommentarer
6096,Audit,Vedhæft filer
6101,Korrigerende handling,Oprettet
6102,Korrigerende handling,Oprettet af
6103,Korrigerende handling,Ansvarlig
6104,Korrigerende handling,Nummer
6105,Korrigerende handling,Evt. relateret afvigelse
6106,Korrigerende handling,Følgende udføres
6107,Korrigerende handling,Deadline
6108,Korrigerende handling,Vælg ansvarlig
6109,Korrigerende handling,Hvad er udført
6110,Korrigerende handling,Udført dato
6111,Korrigerende handling,Verificeret dato
6112,Korrigerende handling,Kommentar
6113,Kundereklamation,Ansvarlig
6114,Kundereklamation,Afvigelser og/eller Korrigerende handlinger med ansvarlig og deadline oprettes separat i fanebladet her øverst på blanketten
6115,Korrigerende handling,Evt. relateret reklamation
6116,Reklamationer - Fejlkode,Tekst
6117,Reklamation - Valgt løsning,Tekst
6118,Reklamation - Årsag,Tekst
6119,Reklamation - Opstået hos,Tekst
6120,Afvigelse,Relateret til Audit nr.
6121,Forbedringsforslag,Ansvarlig
6122,Afvigelse - Fejlkategori,Fejlkategori
6123,Afvigelse - Fejlkode,Fejlkategori
6124,Afvigelse,Fejlkategori
6125,Kunde,Kundenummer
6126,Kunde,Kundenavn
6127,Kunde,Adresse 1
6128,Kunde,Adresse 2
6129,Kunde,Telefonnummer
6130,Kunde,Postnummer
6131,Kunde,By
6132,Kundereklamation,Navn
6133,Audit,Ansvarlig
6134,Audit,Type
6135,Audit,Tidspunkt
6136,Audit,Relaterede standarder
6137,Audit,Komplet auditrapport er vedhæftet?
6139,Afvigelse,Risikovurdering
6140,Afvigelse - Fejlkode,Fejlkode
6141,Afvigelse,Konklusion årsagsanalyse
6142,Afvigelse,Årsagsanalyse metode
6143,Afvigelse - Årsagsanalyse metoder,Metode
6144,Afvigelse,Årsagsanalyse vedlagt
6145,Afvigelse,Korrigerende handling(er)
6147,Afvigelse,Opfølgningsdato
6148,Afvigelse,Er problemet tilstrækkeligt løst?
6149,Afvigelse,Bemærkninger
6150,Afvigelse,Vælg opfølgningsansvarlige
6151,Audit - type,Type
6152,Audit,Øvrige standarder
6153,Audit,Afvigelser
6154,Audit,Forbedringsforslag
6155,Reklamation - Enheder,Enhed
6158,Forbedringsforslag - Beslutning,Prioritet
6159,Forbedringsforslag - Beslutning,Rækkefølge
6162,Virksomheder (Leverandørstyring),Leverandør
6163,Virksomheder (Leverandørstyring),Leverandørnr.
6164,Virksomheder (Leverandørstyring),Adresse
6165,Virksomheder (Leverandørstyring),Postnummer
6166,Virksomheder (Leverandørstyring),Land
6167,Virksomheder (Leverandørstyring),Type
6168,Virksomheder (Leverandørstyring),Kritisk leverandør
6169,Virksomheder (Leverandørstyring),Leverandøransvarlig
6170,Virksomheder (Leverandørstyring),Seneste evalueringsdato
6171,Virksomheder (Leverandørstyring),Næste evalueringsdato
6172,Virksomheder (Leverandørstyring),Samlet evaluering
6174,Evalueringer - områder,Område
6175,Leverandørevaluering - niveau,Niveau
6176,Leverandørevaluering - niveau,Farve
6177,Leverandørevaluering - niveau,Sortering
6178,Evalueringer,Evalueringsdato
6179,Evalueringer,Evalueringsinterval (måneder)
6180,Evalueringer,Kommentar
6181,Evalueringer,Filer
6182,Evalueringer,Næste evalueringsdato
6183,Virksomheder (Leverandørstyring),Evalueringer
6184,Evalueringer - områder,Evalueringsinterval (dage)
6185,Virksomheder (Leverandørstyring),Kommentar
6186,Evalueringer,Evaluering
6187,Evalueringer,Leverandør
6188,Leverandørkategori,Kategori
6189,Leverandørstatus,Status
6190,Virksomheder (Leverandørstyring),Status
6191,Leverandørstatus,Farve
6192,Virksomheder (Leverandørstyring),Kommentar
6193,Leverandører,Navn
6194,Leverandører,Prioritet
6195,Leverandør - prioritet,Prioritet
6196,Leverandør - prioritet,Evalueringsinterval (måneder)
6197,Leverandører,Leverandør nummer
6198,Leverandører,Adresse 1
6199,Leverandører,Adresse 2
6200,Leverandører,Adresse 3
6201,Leverandører,Postnr.
6202,Leverandører,By
6203,Leverandører,Stat / Region
6204,Leverandører,Land
6205,Leverandører,Telefon 1
6206,Leverandører,Telefon 2
6207,Leverandører,Telefax
6208,Leverandører,Website
6209,Leverandører,E-mail
6210,Leverandører,CVR.nr.
6211,Leverandører,P nr.
6212,Leverandører,Kommentar
6213,Evalueringer,Prioritet
6214,Leverandører,Leverandør ansvarlige
6215,Leverandører,Næste evalueringsdato
6216,Leverandører,Sidste evaluering
6219,Leverandør reklamationer,Nummer
6220,Leverandør reklamationer,Oprettet
6221,Leverandør reklamationer,Oprettet af
6224,Leverandør reklamationer,Ansvarlig Disponent
6225,Leverandør reklamationer,Beskrivelse af fejl
6226,Leverandør reklamationer,Vedhæft filer
6228,Leverandør reklamationer,Dato for ny leverance
6229,Leverandør reklamationer,Ansvarlig
6234,Audit,Nummer
6235,Audit,Oprettet af
6236,Audit,Oprettelsesdato
6237,Audit,Afdeling
6238,Audit,Auditdato
6239,Audit,Ledende intern auditor / Ansvarlig for ekstern audit
6240,Audit,Assisterende auditor
6241,Audit,Interessenter
6242,Audit,Auditresultat - resumé
6243,Audit,Opfølgning afsluttet
6244,Audit,Kommentarer
6245,Audit,Vedhæft filer
6249,Korrigerende og forebyggende handling,Oprettet
6250,Korrigerende og forebyggende handling,Oprettet af
6251,Korrigerende og forebyggende handling,Ansvarlig
6252,Korrigerende og forebyggende handling,Nummer
6253,Korrigerende og forebyggende handling,Relateret afvigelse
6254,Korrigerende og forebyggende handling,Følgende udføres
6255,Korrigerende og forebyggende handling,Deadline
6256,Korrigerende og forebyggende handling,Hvad er udført
6257,Korrigerende og forebyggende handling,Udført dato
6258,Korrigerende og forebyggende handling,Relateret audit
6259,Reklamationer - Fejlkode,Tekst
6260,Reklamation - Valgt løsning,Tekst
6261,Reklamation - Årsag,Tekst
6262,Reklamation - Opstået hos,Tekst
6263,Afvigelse - Fejlkategori,Fejlkategori
6264,Leverandør reklamationer,Fejlkategori - måske skal tilrettes
6265,Kunde,Kundenummer
6266,Kunde,Kundenavn
6267,Kunde,Adresse 1
6268,Kunde,Adresse 2
6269,Kunde,Telefonnummer
6270,Kunde,Postnummer
6271,Kunde,By
6272,Audit,Ansvarlig
6273,Audit,Type
6274,Audit,Kl.
6275,Audit,Auditrapport er vedhæftet?
6277,Leverandør reklamationer,Prioritet
6278,Leverandør reklamationer,Disponent kommentar
6279,Afvigelse - Årsagstype,Årsagstype
6281,Leverandør reklamationer,Opfølgningsdato
6282,Leverandør reklamationer,Ny leverance godkendt
6283,Leverandør reklamationer,Kommentar
6285,Arbejdsmiljøregistrering,Indberetters navn
6286,Arbejdsulykke - Hold,Hold
6287,Arbejdsmiljøregistrering,Hold
6289,Arbejdsmiljøregistrering,Køn
6290,Arbejdsmiljøregistrering,Dato
6291,Arbejdsulykke - Alder,Aldersinterval
6292,Arbejdsmiljøregistrering,Alder
6293,Arbejdsmiljøregistrering,Ansættelsesdato
6294,Arbejdsmiljøregistrering,Kl.
6295,Arbejdsmiljøregistrering,Hændelsestype
6296,Arbejdsmiljøregistrering,Beskrivelse af hændelse
6297,Arbejdsmiljøregistrering,Tilset af læge/skadestue
6298,Arbejdsmiljøregistrering,Stilling
6299,Arbejdsmiljøregistrering,Ulykkessted
6300,Arbejdsmiljøregistrering,Skadens art
6301,Arbejdsulykke - Skadens art,Skadens art
6302,Arbejdsmiljøregistrering,Anden
6303,Arbejdsulykke - Antal dages fravær,Antal dages fravær
6304,Arbejdsmiljøregistrering,Antal dages fravær ud over ulykkesdagen
6305,Arbejdsmiljøregistrering,Straks tiltag
6306,Arbejdsmiljøregistrering,Forslag til forebyggende handling
6307,Arbejdsulykke - Beskadiget legemsdel,Bekadiget legemsdel
6308,Arbejdsmiljøregistrering,Bekadiget legemsdel
6309,Arbejdsmiljøregistrering,Anden
6310,Arbejdsulykke - Faremoment,Faremoment
6311,Arbejdsmiljøregistrering,Faremoment
6312,Arbejdsulykke - Årsagstype,Årsagstype
6313,Arbejdsmiljøregistrering,Årsagstype
6315,Arbejdsmiljøregistrering,Risikovurdering
6316,Arbejdsmiljøregistrering,Kort overskrift
6317,Site,Site
6318,Test Assembly,Site
6319,Test Assembly - Packing Line,Packing Line
6320,Test Assembly - Packing Line,Choices of packing lines i Sites
6321,Test Assembly,Pulje nr.
6324,Test Assembly,Kasse stramt lukket
6325,Test Assembly,Kasselabel og stregkode læsbar og korrekt
6326,Test Assembly,Permanentmærkning på emne
6327,Test Assembly,"""Made in Denmark/Poland"" på et emne"
6329,Test Assembly,Kommentar til kasse lukkning
6330,Test Assembly,Kommentar til stregkode og label
6331,Test Assembly,Kommentar til Made in DK/PL
6332,Test Assembly,Kommentar til permanentmærkning
6333,Test Assembly,Test Resultat
6334,Test Assembly,Model nr.
6335,Arbejdsulykke - Antal dages fravær,Sortering
6336,Test Assembly,Observations
6337,Test Assembly - Fejl Type,Fejl Type
6339,Arbejdsmiljøregistrering,Besluttet handling
6340,Arbejdsmiljøregistrering,Vedhæft fil eller billede
6341,Arbejdsulykke - Risikovudering - Sandsynlighed,Sandsynlighed
6342,Arbejdsulykke - Risikovurdering - Hyppighed,Hyppighed - Hvor ofte?
6343,Arbejdsulykke - Risikovurdering - alvorlighed,Alvorlighed
6344,Arbejdsulykke - Risikovurdering - alvorlighed,Værdi
6345,Arbejdsulykke - Risikovurdering - Hyppighed,Værdi
6346,Arbejdsulykke - Risikovudering - Sandsynlighed,Værdi
6347,Arbejdsmiljøregistrering,Hyppighed
6348,Arbejdsmiljøregistrering,Sandsynlighed
6349,Arbejdsmiljøregistrering,Alvorlighed
6350,Arbejdsmiljøregistrering,Hyppighedsværdi
6351,Arbejdsmiljøregistrering,Sandsynlighedsværdi
6352,Arbejdsmiljøregistrering,Alvorlighedsværdi
6353,Arbejdsmiljøregistrering,Ansvarlig person
6354,Arbejdsmiljøregistrering,Forebyggende handling (fx opgave til Vedligehold)
6355,Korrigerende og forebyggende handling,Relateret arbejdsmiljø
6356,Arbejdsmiljøregistrering,Anmeldelse .nr.
6359,Dispensation,Nr
6360,Dispensation,Produktionsnummer
6361,Dispensation,Varenummer
6362,Dispensation,Pulje nummer
6363,Dispensation,Varetype
6364,Dispensation,Site
6365,Dispensation,Beskrivelse af afvigelse
6366,Arbejdsmiljøregistrering,Site
6367,Arbejdsmiljøregistrering,Vedhæft fil
6368,Dispensation,Antal leveret
6369,Dispensation,Antal produceret
6370,Dispensation,Antal fejl
6371,Dispensation,Indkøbsordre nummer
6372,Dispensation,Leverandør navn
6373,Dispensation,Begrundelse for dispensationsansøgning
6374,Korrigerende og forebyggende handling,Vedhæft fil eller billede
6377,Arbejdsmiljøregistrering,Hyppighed
6378,Arbejdsmiljøregistrering,Hyppighedsværdi
6379,Arbejdsmiljøregistrering,Sandsynlighedsværdi
6380,Arbejdsmiljøregistrering,Sandsynlighed
6381,Arbejdsmiljøregistrering,Alvorlighedsværdi
6382,Arbejdsmiljøregistrering,Alvorlighed
6383,Arbejdsmiljøregistrering,Afsluttet
6385,Dispensation,Prioritet
6386,Dispensation,Tilføj dokumentation
6387,Dispensation,Afgørelse af ansøgning
6388,Dispensation,Beskrivelse af betinget dispensation
6389,Dispensation,Begrundelse for vurdering
6390,Dispensation,Blank linje
6391,Dispensation,Dato
6392,Dispensation,Blank linje
6393,Dispensation,Blank linje
6394,Dispensation,Blank linje
6395,Arbejdsmiljøregistrering,Risikovurdering efter forebyggende handling
6396,Korrigerende og forebyggende handling,Site
6397,Korrigerende og forebyggende handling,Vedhæft fil eller billede
6398,Arbejdsulykke - Faremoment,Forklaring
6399,Arbejdsmiljøregistrering,Link til EASY
6400,Afdeling,Afdeling
6401,Afdeling,Valg af afdelinger
6402,Arbejdsmiljøregistrering,Afdeling
6403,Dispensation,Varenavn
6404,Dispensation,Kopi sendes til
6405,Site,Modtager
6406,Arbejdsulykke - Site,Site
6407,Arbejdsmiljø - Afdelinger - AMG,Afdelinger
6408,Arbejdsmiljø - Afdelinger - AMG,Valg af afdelinger
6409,Arbejdsmiljø - Afdelinger - AMG,AMG - Ledelsesrepræsentant
6410,Arbejdsmiljø - Afdelinger - AMG,AMG - Arbejdsmiljørepræsentant (AMR)
6411,Arbejdsmiljøregistrering,Notifikation sendes til AMG
6412,Supplier Self Assessment,ID
6413,Arbejdsmiljøregistrering,Billeder vedhæftet
6414,Arbejdsmiljøregistrering,Billede nr. 2
6415,Arbejdsulykker Billeder,Billede
6416,Arbejdsmiljøregistrering,Billede indlejret tabel
6417,Supplier Self Assessment,Start time
6418,Supplier Self Assessment,Completion time
6419,Supplier Self Assessment,1. Date completing self ass.
6420,Supplier Self Assessment,9. Name of the union(s) or workers association(s)?
6421,Supplier Self Assessment,2. Supplier name
6422,Supplier Self Assessment,3. Name and role of self-assessment responsible
6423,Supplier Self Assessment,4. Site in scope
6424,Supplier Self Assessment,5. Type of supplier?
6425,Supplier Self Assessment,6. Purpose?
6426,Supplier Self Assessment,7. Product(s) or service delivered to Tvilum?
6427,Supplier Self Assessment,8. Is your employees unionized or has it a collective agreement?
6428,Arbejdsmiljøregistrering,Ansvarlig
6430,Afvigelser,Nr
6431,Afvigelser,Site (modtager)
6432,Afvigelser,Kopi sendes til
6433,Afvigelser,Blank linje
6434,Afvigelser,Varetype
6435,Afvigelser,Varenummer
6436,Afvigelser,Varenavn
6437,Afvigelser,Pulje nummer
6438,Afvigelser,Produktionsnummer
6439,Afvigelser,Indkøbsordre nummer
6440,Afvigelser,Leverandørnavn
6441,Afvigelser,Antal produceret
6442,Afvigelser,Antal leveret
6443,Afvigelser,Antal fejl
6444,Afvigelser,Blank linje
6445,Afvigelser,Beskrivelse af afvigelse
6446,Afvigelser,Afhjælpende handling
6447,Afvigelser,Blank linje
6448,Afvigelser,Blank linje
6449,Afvigelser,Tilføj dokumentation
6451,Afvigelser,Beskrivelse af årsag
6452,Afvigelser,Årsagsanalyse vedhæftet
6453,Afvigelser,Blank linje
6454,Afvigelser,Forebyggende handling
6457,Afvigelser,Dato for verifikation
6458,Afvigelser,Opfølgning  godkendt
6459,Afvigelser,Kommentar
6460,Fejlregistrering Limtræ,Oprettet
6463,Fejlregistrering Limtræ,Blåsplint
6464,Fejlregistrering Limtræ,Knaster
