"Kunde","customname","customform","name","fieldobjectid","fieldparentid","fieldparenttype","elementtype","fieldtype","blocktype","specialtype","fieldrelation","fieldlabel","language"
scan_hide,form32563,32563,EHS - Arbejdsulykker,38004,"32564",customformelement,block,"",layout_fieldset,"","",Hvor er det sket?,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,38017,"38012",customformelement,field,relation,"","",form37857,Afdeling (hvor det skete!),DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,38022,"38012",customformelement,field,relation,"","",form37866,Område,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,38032,"28179",customformelement,field,relation,"","",form33529,Ca. tidspunkt for hændelsen,DA
scan_hide,form33026,33026,EHS - Miljø,38038,"33027",customformelement,block,"",layout_fieldset,"","",Hvor er det sket?,DA
scan_hide,form1089,1089,Afvigelse,38054,"38049",customformelement,field,relation,"","",form37866,Område,DA
scan_hide,form37607,37607,S-H Samtale referater,38190,"",customform,field,listselect,"","",form2488,Kunde,DA
scan_hide,form2488,2488,Kundekartotek,38201,"13643",customformelement,special,"","",layout_linebreak,"",blank,DA
scan_hide,form2488,2488,Kundekartotek,38204,"13646",customformelement,field,radiobutton,"","","",Via agent?,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,38407,"",customform,field,userrelation_multiple,"","","",Send orientering til,DA
scan_hide,form39413,39413,EHS Hændelseskode A,39414,"",customform,field,string,"","","",A-værdi,DA
scan_hide,form39426,39426,EHS - Under_hændelseskode_B,39427,"",customform,field,string,"","","",B-værdi,DA
scan_hide,form39426,39426,EHS - Under_hændelseskode_B,39435,"",customform,field,relation,"","",form39413,Pegepind til A-Værdi,DA
scan_hide,form32563,32563,EHS - Arbejdsulykker,39505,"32576",customformelement,field,combo,"","","",Jobtype,DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39618,"",customform,field,integer,"","","",Palle,DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39621,"",customform,field,string,"","","",Opr.,DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39622,"",customform,field,decimal,"","","","1",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39623,"",customform,field,decimal,"","","","2",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39624,"",customform,field,decimal,"","","","3",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39625,"",customform,field,decimal,"","","","4",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39626,"",customform,field,decimal,"","","","5",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39627,"",customform,field,decimal,"","","","6",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39628,"",customform,field,decimal,"","","","7",DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39629,"",customform,field,decimal,"","","",I alt,DA
scan_hide,form39617,39617,Sorteringshjælpetabel grp,39630,"",customform,field,integer,"","","",Diff.,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39634,"",customform,field,inline,"","",form39617,tabel1,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39636,"41670",customformelement,field,text,"","","",Notater,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39637,"41670",customformelement,field,date,"","","",Dato,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39638,"41670",customformelement,field,decimal,"","","",Ordre nr.,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39639,"41670",customformelement,field,userrelation,"","","",Sortérmester,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39644,"",customform,special,"","",layout_fixedimage,"",SH Logo,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39646,"",customform,special,"","",layout_linebreak,"",blank 25px,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,39649,"",customform,special,"","",layout_linebreak,"",blank 25px,DA
scan_hide,form1220,1220,Forbedringsforslag,40039,"",customform,block,"",layout_fieldset,"","",Undersøgelse,DA
scan_hide,form1220,1220,Forbedringsforslag,40045,"40039",customformelement,field,userrelation_multiple,"","","",Det skal undersøges og vurderes af:,DA
scan_hide,form1220,1220,Forbedringsforslag,40051,"40039",customformelement,field,texthistory,"","","",Følgende er undersøgt og vurderet:,DA
scan_hide,form1220,1220,Forbedringsforslag,40063,"40039",customformelement,field,texthistory,"","","",Konklusion på undersøgelse,DA
scan_hide,form1220,1220,Forbedringsforslag,40070,"40039",customformelement,field,output,"","","","Før endelig beslutning skal det undersøges og vurderes om forslaget er teknisk muligt, OG om det er arbejdsmiljø- og miljø- og kvalitetsmæssigt sikkert.",DA
scan_hide,form1220,1220,Forbedringsforslag,54507,"1223",customformelement,field,relation,"","",form8285,Indførsel af forslag risikovurderes til:,DA
scan_hide,form33026,33026,EHS - Miljø,40301,"",customform,field,userrelation_multiple,"","","",Send orientering til,DA
scan_hide,form33026,33026,EHS - Miljø,40307,"33031",customformelement,field,confirmcheckbox,"","","",Hændelsen er håndteret/afsluttet,DA
scan_hide,form26016,26016,Change Management,40317,"",customform,field,attachfile,"","","",Upload filer,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41659,"41670",customformelement,field,integer,"","","",Parti nr.:,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41667,"41670",customformelement,field,listselect,"","",form2488,Kunde,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41668,"41670",customformelement,field,string,"","","",Sorteringsnummer,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41669,"41670",customformelement,field,radiobutton,"","","",Færdigsorteret,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41670,"",customform,block,"",layout_fieldset,"","",Om ordren,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41675,"41670",customformelement,field,string,"","","",Vare,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41683,"",customform,special,"","",layout_linebreak,"",blank 25px,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41686,"",customform,block,"",layout_fieldset,"","",Tidligere ordrer,DA
scan_hide,form39633,39633,Sorteringsskema - garveri,41687,"",customform,special,"","",layout_text,"",Antal fra tidligere ordre pr. gruppe,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,41993,"26003",customformelement,field,checkbox,"","","",Manglende eller forkert brug af PPE,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,41998,"26579",customformelement,field,checkbox,"","","",Indånding af biologiske stoffer,DA
scan_hide,form44928,44928,CMS - CAS-Numre,44929,"",customform,field,decimal,"","","",CAS-Nummer,DA
scan_hide,form44928,44928,CMS - CAS-Numre,44931,"",customform,field,string,"","","",Navn på kemisk forbindelse,DA
scan_hide,form44932,44932,CMS - Kemikalie,44933,"",customform,field,relation,"","",form30994,Handelsnavn på kemikalie,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44949,"",customform,field,string,"","","",Andre navne,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44950,"",customform,field,string,"","","",Navn på værnemiddel/PPE,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44951,"",customform,field,combo,"","","",Beskyttelseskategori,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44952,"",customform,field,relation_multiple,"","",form75134,Overholder standard,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44953,"",customform,field,multiselect,"","",form44954,Bruges ved,DA
scan_hide,form44954,44954,EHS - Arbejdsopgaver med brug af værnemidler/PPE,44955,"",customform,field,string,"","","",Tekst,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44956,"",customform,field,text,"","","",Brugsanvisning,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44960,"",customform,field,string,"","","",Særlig opmærksomhed!,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44961,"",customform,field,attachfile,"","","",Upload datablad,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44962,"",customform,field,relation,"","",form64239,Leveres af:,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44963,"",customform,field,string,"","","",Producent:,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44972,"",customform,field,string,"","","",Benyttes sammen med,DA
scan_hide,form44948,44948,EHS - Liste med værnemidler/PPE,44974,"",customform,field,date,"","","",Sidst evalueret,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44982,"",customform,field,string,"","","",Stofnavn,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44985,"",customform,field,string,"","","",Beskrivelse,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44986,"",customform,field,string,"","","",EF-nr.,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44987,"",customform,field,string,"","","",CAS-nr.,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44988,"",customform,field,text,"","","",Begrundelse for opførelse,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44989,"",customform,field,string,"","","",Dato for opførelse,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44990,"",customform,field,text,"","","",Afgørelse,DA
scan_hide,form44981,44981,CMS - List of Substances of Very High Concern,44993,"",customform,field,text,"","","",Bemærkninger,DA
scan_hide,form44928,44928,CMS - CAS-Numre,45481,"",customform,field,string,"","","",Andet navn,DA
scan_hide,form1089,1089,Afvigelse,45651,"1095",customformelement,field,decimal,"","","",CPQ - Omkostninger ved afvigelsen?,DA
scan_hide,form1089,1089,Afvigelse,45691,"1095",customformelement,field,text,"","","",Hvorfor er analyse ikke nødvendig?,DA
scan_hide,form1089,1089,Afvigelse,45700,"1095",customformelement,special,"","",layout_linebreak,"",blank 15px,DA
scan_hide,form1089,1089,Afvigelse,45704,"1095",customformelement,special,"","",layout_linebreak,"",blank 15px,DA
scan_hide,form1089,1089,Afvigelse,45708,"1095",customformelement,special,"","",layout_linebreak,"",blank 15px,DA
scan_hide,form30739,30739,Evaluering af leverandører,46704,"46719",customformelement,field,combo,"","","",Har leverandøren sendt en miljøpolitik?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46705,"46719",customformelement,field,date,"","","",Dato for modtagelse af miljøpolitik,DA
scan_hide,form30739,30739,Evaluering af leverandører,46706,"46719",customformelement,field,combo,"","","",Har leverandøren sendt en kvalitetspolitik?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46707,"46719",customformelement,field,date,"","","",Dato for modtagelse af kvalitetspolitik,DA
scan_hide,form30739,30739,Evaluering af leverandører,46708,"46719",customformelement,field,attachfile,"","","",Upload modtagne filer,DA
scan_hide,form30739,30739,Evaluering af leverandører,46709,"46719",customformelement,field,combo,"","","",Er leverandøren registreret i ZDHC?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46710,"46719",customformelement,field,string,"","","",ZDHC AID,DA
scan_hide,form30739,30739,Evaluering af leverandører,46711,"46719",customformelement,field,combo_multiple,"","","",Har leverandøren ZDHC certifikater?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46712,"46719",customformelement,field,combo,"","","",Er leverandøren OEKO-TEX certificeret?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46714,"46719",customformelement,field,combo_multiple,"","","",Hvilke certifikater har leverandøren?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46715,"",customform,block,"",layout_fieldset,"","",Performance,DA
scan_hide,form30739,30739,Evaluering af leverandører,46716,"46715",customformelement,field,combo,"","","",Overholder leverandøren aftalte tidsfrister?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46717,"46715",customformelement,field,combo,"","","",Er det leverede i overensstemmelse med det aftalte?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46718,"46715",customformelement,field,combo,"","","",Informerer leverandøren på et tilfredsstillende niveau?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46719,"",customform,block,"",layout_fieldset,"","",Compliance & Certifikater,DA
scan_hide,form30739,30739,Evaluering af leverandører,46720,"46715",customformelement,field,texthistory,"","","",Hvor skal leverandøren forbedre sig?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46726,"46719",customformelement,field,combo,"","","",Har leverandøren sendt ESG og CSR mål?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46739,"46719",customformelement,field,string,"","","",OEKO-TEX Certifikatnummer,DA
scan_hide,form30739,30739,Evaluering af leverandører,46740,"46719",customformelement,field,combo_multiple,"","","",OEKO-TEX certifikater,DA
scan_hide,form30739,30739,Evaluering af leverandører,46762,"",customform,field,userrelation,"","","",Evalueret af,DA
scan_hide,form30739,30739,Evaluering af leverandører,46764,"",customform,field,combo,"","","",Resultat af Leverandørevaluering,DA
scan_hide,form30739,30739,Evaluering af leverandører,46765,"",customform,field,texthistory,"","","",Kommentarer til evaluering,DA
scan_hide,form30739,30739,Evaluering af leverandører,46771,"46719",customformelement,field,date,"","","",Dato for modtagelse af ESG og CSR mål,DA
scan_hide,form30739,30739,Evaluering af leverandører,46773,"",customform,field,date,"","","","Næste evaluering, senest den:",DA
scan_hide,form30739,30739,Evaluering af leverandører,65542,"",customform,field,combo,"","","",Kemileverandør?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46776,"46719",customformelement,special,"","",layout_linebreak,"",Blank 20,DA
scan_hide,form30739,30739,Evaluering af leverandører,46777,"46719",customformelement,special,"","",layout_linebreak,"",Blank 20,DA
scan_hide,form30739,30739,Evaluering af leverandører,46778,"46715",customformelement,special,"","",layout_linebreak,"",Blank 20,DA
scan_hide,form30739,30739,Evaluering af leverandører,46800,"",customform,field,radiobutton,"","","",Er resultatet af evaluering kommunikeret til leverandøren?,DA
scan_hide,form30739,30739,Evaluering af leverandører,46802,"",customform,field,date,"","","",Dato:,DA
scan_hide,form2488,2488,Kundekartotek,47230,"13643",customformelement,field,radiobutton,"","","",Aktiv kunde?,DA
scan_hide,form25948,25948,EHS - Tilløb Til Ulykker,47277,"28184",customformelement,field,text,"","","",Hvorfor ikke?,DA
scan_hide,form876,876,Reklamation,47759,"893",customformelement,field,radiobutton,"","","",Er der behov for yderligere analyse?,DA
scan_hide,form47919,47919,"28062023_Henhouse",47920,"",customform,field,autonum,"","","",Vedligeholdsnr.,DA
scan_hide,form47919,47919,"28062023_Henhouse",47921,"47928",customformelement,field,listselect,"","",mkmachine,Maskinnavn:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47922,"47928",customformelement,field,string,"","","",Maskinnummer:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47925,"47928",customformelement,field,checkbox,"","","",Nedbrud,DA
scan_hide,form47919,47919,"28062023_Henhouse",47926,"47928",customformelement,field,relation,"","",mkjobtype,Jobtype:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47927,"",customform,field,string,"","","",Jobnavn:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47928,"",customform,block,"",layout_fieldset,"","",Grundlæggende,DA
scan_hide,form47919,47919,"28062023_Henhouse",47934,"47928",customformelement,field,date,"","","",Planlagt til:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47935,"47928",customformelement,field,date,"","","",Udført dato:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47937,"47928",customformelement,field,date,"","","",Overskredet med,DA
scan_hide,form47919,47919,"28062023_Henhouse",47938,"47928",customformelement,field,radiobutton,"","","",Skift,DA
scan_hide,form47919,47919,"28062023_Henhouse",47939,"47928",customformelement,field,combo,"","","",Udføres af:,DA
scan_hide,form47919,47919,"28062023_Henhouse",47940,"47928",customformelement,field,listselect,"","",form64239,Vælg leverandør,DA
scan_hide,form47919,47919,"28062023_Henhouse",47941,"",customform,field,listselect,"","",form3205,Instruks,DA
scan_hide,form47919,47919,"28062023_Henhouse",47942,"47928",customformelement,field,string,"","","",Afdeling,DA
scan_hide,form47919,47919,"28062023_Henhouse",47944,"",customform,field,userrelation,"","","",Tildelt til:,DA
